Location,Time period,Time_UTC,Latitude_North,Longitude_East,Bleaching_alert_area,Degree_heating_week_Celsius_Week,Coral_bleaching_hotspot_Celsius,SST_Celsius,SST_Anomaly_Celsius
Palau,2015_2020,2019-02-14T12:00:00Z,7.775,134.575,0,0.0,-1.84,27.38,-0.26
Palau,2015_2020,2019-02-15T12:00:00Z,7.775,134.575,0,0.0,-2.05,27.17,-0.46
Palau,2015_2020,2019-02-16T12:00:00Z,7.775,134.575,0,0.0,-1.93,27.29,-35.000.000.000.000.000
Palau,2015_2020,2019-02-17T12:00:00Z,7.775,134.575,0,0.0,-1.94,27.28,-0.36
Palau,2015_2020,2019-02-18T12:00:00Z,7.775,134.575,0,0.0,-2.06,27.16,-0.49
Palau,2015_2020,2019-02-19T12:00:00Z,7.775,134.575,0,0.0,-1.97,27.25,-41.000.000.000.000.000
Palau,2015_2020,2019-02-20T12:00:00Z,7.775,134.575,0,0.0,-2.09,27.13,-0.54
Palau,2015_2020,2019-02-21T12:00:00Z,7.775,134.575,0,0.0,-2.23,26.990.000.000.000.000,-0.68
Palau,2015_2020,2019-02-22T12:00:00Z,7.775,134.575,0,0.0,-2.2,27.02,-0.66
Palau,2015_2020,2019-02-23T12:00:00Z,7.775,134.575,0,0.0,-2.07,27.150.000.000.000.000,-0.54
Palau,2015_2020,2019-02-24T12:00:00Z,7.775,134.575,0,0.0,-1.92,27.3,-0.39
Palau,2015_2020,2019-02-25T12:00:00Z,7.775,134.575,0,0.0,-18.900.000.000.000.000,27.330.000.000.000.000,-0.37
Palau,2015_2020,2019-02-26T12:00:00Z,7.775,134.575,0,0.0,-1.8,27.42,-0.29
Palau,2015_2020,2019-02-27T12:00:00Z,7.775,134.575,0,0.0,-1.93,27.29,-0.43
Palau,2015_2020,2019-02-28T12:00:00Z,7.775,134.575,0,0.0,-1.57,27.650.000.000.000.000,-0.07
Palau,2015_2020,2019-03-01T12:00:00Z,7.775,134.575,0,0.0,-1.61,27.61,-0.12
Palau,2015_2020,2019-03-02T12:00:00Z,7.775,134.575,0,0.0,-1.48,27.740.000.000.000.000,0.0
Palau,2015_2020,2019-03-03T12:00:00Z,7.775,134.575,0,0.0,-1.6,27.62,-0.12
Palau,2015_2020,2019-03-04T12:00:00Z,7.775,134.575,0,0.0,-13.800.000.000.000.000,27.84,0.09
Palau,2015_2020,2019-03-05T12:00:00Z,7.775,134.575,0,0.0,-1.43,27.79,0.03
Palau,2015_2020,2019-03-06T12:00:00Z,7.775,134.575,0,0.0,-1.53,27.69,-0.08
Palau,2015_2020,2019-03-07T12:00:00Z,7.775,134.575,0,0.0,-1.3,27.92,0.15
Palau,2015_2020,2019-03-08T12:00:00Z,7.775,134.575,0,0.0,-1.37,27.85,0.07
Palau,2015_2020,2019-03-09T12:00:00Z,7.775,134.575,0,0.0,-1.54,27.68,-0.11
Palau,2015_2020,2019-03-10T12:00:00Z,7.775,134.575,0,0.0,-1.75,27.47,-0.32
Palau,2015_2020,2019-03-11T12:00:00Z,7.775,134.575,0,0.0,-1.71,27.51,-0.29
Palau,2015_2020,2019-03-12T12:00:00Z,7.775,134.575,0,0.0,-1.6,27.62,-0.19
Palau,2015_2020,2019-03-13T12:00:00Z,7.775,134.575,0,0.0,-1.76,27.46,-0.36
Palau,2015_2020,2019-03-14T12:00:00Z,7.775,134.575,0,0.0,-1.72,27.5,-0.32
Palau,2015_2020,2019-03-15T12:00:00Z,7.775,134.575,0,0.0,-1.95,27.27,-0.56
Palau,2015_2020,2019-03-16T12:00:00Z,7.775,134.575,0,0.0,-1.72,27.5,-35.000.000.000.000.000
Palau,2015_2020,2019-03-17T12:00:00Z,7.775,134.575,0,0.0,-1.6,27.62,-0.25
Palau,2015_2020,2019-03-18T12:00:00Z,7.775,134.575,0,0.0,-16.300.000.000.000.000,27.59,-0.3
Palau,2015_2020,2019-03-19T12:00:00Z,7.775,134.575,0,0.0,-1.57,27.650.000.000.000.000,-0.26
Palau,2015_2020,2019-03-20T12:00:00Z,7.775,134.575,0,0.0,-1.46,27.76,-0.17
Palau,2015_2020,2019-03-21T12:00:00Z,7.775,134.575,0,0.0,-1.43,27.79,-0.16
Palau,2015_2020,2019-03-22T12:00:00Z,7.775,134.575,0,0.0,-1.59,27.63,-0.34
Palau,2015_2020,2019-03-23T12:00:00Z,7.775,134.575,0,0.0,-1.45,27.77,-0.21
Palau,2015_2020,2019-03-24T12:00:00Z,7.775,134.575,0,0.0,-1.21,28.01,0.01
Palau,2015_2020,2019-03-25T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,0.06
Palau,2015_2020,2019-03-26T12:00:00Z,7.775,134.575,0,0.0,-1.31,27.91,-0.13
Palau,2015_2020,2019-03-27T12:00:00Z,7.775,134.575,0,0.0,-1.28,27.94,-0.12
Palau,2015_2020,2019-03-28T12:00:00Z,7.775,134.575,0,0.0,-1.18,28.04,-0.04
Palau,2015_2020,2019-03-29T12:00:00Z,7.775,134.575,0,0.0,-1.32,27.900.000.000.000.000,-0.2
Palau,2015_2020,2019-03-30T12:00:00Z,7.775,134.575,0,0.0,-1.36,27.86,-0.26
Palau,2015_2020,2019-03-31T12:00:00Z,7.775,134.575,0,0.0,-1.41,27.810.000.000.000.000,-0.33
Palau,2015_2020,2019-04-01T12:00:00Z,7.775,134.575,0,0.0,-1.34,27.88,-0.28
Palau,2015_2020,2019-04-02T12:00:00Z,7.775,134.575,0,0.0,-1.78,27.44,-0.74
Palau,2015_2020,2019-04-03T12:00:00Z,7.775,134.575,0,0.0,-0.52,28.7,0.5
Palau,2015_2020,2019-04-04T12:00:00Z,7.775,134.575,0,0.0,-0.97,28.25,0.03
Palau,2015_2020,2019-04-05T12:00:00Z,7.775,134.575,0,0.0,-1.28,27.94,-0.3
Palau,2015_2020,2019-04-06T12:00:00Z,7.775,134.575,0,0.0,-1.16,28.060.000.000.000.000,-0.2
Palau,2015_2020,2019-04-07T12:00:00Z,7.775,134.575,0,0.0,-1.24,27.98,-0.3
Palau,2015_2020,2019-04-08T12:00:00Z,7.775,134.575,0,0.0,-0.21,29.01,0.72
Palau,2015_2020,2019-04-09T12:00:00Z,7.775,134.575,0,0.0,-0.12,29.1,0.79
Palau,2015_2020,2019-04-10T12:00:00Z,7.775,134.575,0,0.0,-0.6,28.62,0.29
Palau,2015_2020,2019-04-11T12:00:00Z,7.775,134.575,0,0.0,-0.73,28.490.000.000.000.000,0.14
Palau,2015_2020,2019-04-12T12:00:00Z,7.775,134.575,0,0.0,-0.54,28.68,0.31
Palau,2015_2020,2019-04-13T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,0.27
Palau,2015_2020,2019-04-14T12:00:00Z,7.775,134.575,0,0.0,-0.84,28.38,-0.03
Palau,2015_2020,2019-04-15T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,0.0
Palau,2015_2020,2019-04-16T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,-0.15
Palau,2015_2020,2019-04-17T12:00:00Z,7.775,134.575,0,0.0,-0.97,28.25,-0.23
Palau,2015_2020,2019-04-18T12:00:00Z,7.775,134.575,0,0.0,-0.72,28.5,0.0
Palau,2015_2020,2019-04-19T12:00:00Z,7.775,134.575,0,0.0,-0.64,28.580.000.000.000.000,0.06
Palau,2015_2020,2019-04-20T12:00:00Z,7.775,134.575,0,0.0,-0.74,28.48,-0.07
Palau,2015_2020,2019-04-21T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,-0.14
Palau,2015_2020,2019-04-22T12:00:00Z,7.775,134.575,0,0.0,-0.76,28.46,-0.14
Palau,2015_2020,2019-04-23T12:00:00Z,7.775,134.575,0,0.0,-0.67,28.55,-0.07
Palau,2015_2020,2019-04-24T12:00:00Z,7.775,134.575,0,0.0,-0.85,28.37,-0.27
Palau,2015_2020,2019-04-25T12:00:00Z,7.775,134.575,0,0.0,-0.86,28.36,-0.31
Palau,2015_2020,2019-04-26T12:00:00Z,7.775,134.575,0,0.0,-0.72,28.5,-0.19
Palau,2015_2020,2019-04-27T12:00:00Z,7.775,134.575,0,0.0,-0.73,28.490.000.000.000.000,-0.22
Palau,2015_2020,2019-04-28T12:00:00Z,7.775,134.575,0,0.0,-0.66,28.560.000.000.000.000,-0.18
Palau,2015_2020,2019-04-29T12:00:00Z,7.775,134.575,0,0.0,-0.51,28.71,-0.05
Palau,2015_2020,2019-04-30T12:00:00Z,7.775,134.575,0,0.0,-7.000.000.000.000.000,28.52,-0.26
Palau,2015_2020,2019-05-01T12:00:00Z,7.775,134.575,0,0.0,-0.6,28.62,-0.19
Palau,2015_2020,2019-05-02T12:00:00Z,7.775,134.575,0,0.0,-0.43,28.79,-0.04
Palau,2015_2020,2019-05-03T12:00:00Z,7.775,134.575,0,0.0,-0.36,28.86,0.0
Palau,2015_2020,2019-05-04T12:00:00Z,7.775,134.575,0,0.0,-0.3,28.92,0.04
Palau,2015_2020,2019-05-05T12:00:00Z,7.775,134.575,1,0.0,0.01,29.23,0.33
Palau,2015_2020,2019-05-06T12:00:00Z,7.775,134.575,0,0.0,-0.15,29.07,0.14
Palau,2015_2020,2019-05-07T12:00:00Z,7.775,134.575,0,0.0,-0.16,29.060.000.000.000.000,0.11
Palau,2015_2020,2019-05-08T12:00:00Z,7.775,134.575,0,0.0,-0.23,28.990.000.000.000.000,0.02
Palau,2015_2020,2019-05-09T12:00:00Z,7.775,134.575,0,0.0,-0.31,28.91,-0.09
Palau,2015_2020,2019-05-10T12:00:00Z,7.775,134.575,0,0.0,-0.36,28.86,-0.16
Palau,2015_2020,2019-05-11T12:00:00Z,7.775,134.575,0,0.0,-0.18,29.04,-0.01
Palau,2015_2020,2019-05-12T12:00:00Z,7.775,134.575,1,0.0,0.11,29.330.000.000.000.000,0.26
Palau,2015_2020,2019-05-13T12:00:00Z,7.775,134.575,1,0.0,0.11,29.330.000.000.000.000,0.24
Palau,2015_2020,2019-05-14T12:00:00Z,7.775,134.575,1,0.0,0.14,29.36,0.24
Palau,2015_2020,2019-05-15T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,0.27
Palau,2015_2020,2019-05-16T12:00:00Z,7.775,134.575,1,0.0,0.24,29.46,0.32
Palau,2015_2020,2019-05-17T12:00:00Z,7.775,134.575,1,0.0,0.34,29.560.000.000.000.000,41.000.000.000.000.000
Palau,2015_2020,2019-05-18T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,0.26
Palau,2015_2020,2019-05-19T12:00:00Z,7.775,134.575,1,0.0,0.07,29.29,0.14
Palau,2015_2020,2019-05-20T12:00:00Z,7.775,134.575,1,0.0,0.24,29.46,0.31
Palau,2015_2020,2019-05-21T12:00:00Z,7.775,134.575,1,0.0,0.27,29.490.000.000.000.000,0.33
Palau,2015_2020,2019-05-22T12:00:00Z,7.775,134.575,1,0.0,0.25,29.47,0.31
Palau,2015_2020,2019-05-23T12:00:00Z,7.775,134.575,1,0.0,0.44,29.66,0.5
Palau,2015_2020,2019-05-24T12:00:00Z,7.775,134.575,1,0.0,0.58,29.8,0.64
Palau,2015_2020,2019-05-25T12:00:00Z,7.775,134.575,1,0.0,0.66,29.88,0.71
Palau,2015_2020,2019-05-26T12:00:00Z,7.775,134.575,1,0.0,0.85,30.07,0.9
Palau,2015_2020,2019-05-27T12:00:00Z,7.775,134.575,1,0.0,0.93,30.150.000.000.000.000,0.98
Palau,2015_2020,2019-05-28T12:00:00Z,7.775,134.575,1,0.0,0.81,30.03,0.86
Palau,2015_2020,2019-05-29T12:00:00Z,7.775,134.575,1,0.0,0.91,30.13,9.500.000.000.000.000
Palau,2015_2020,2019-05-30T12:00:00Z,7.775,134.575,1,0.0,8.300.000.000.000.000,30.05,0.87
Palau,2015_2020,2019-05-31T12:00:00Z,7.775,134.575,2,0.16,01.09,30.310.000.000.000.000,11.300.000.000.000.000
Palau,2015_2020,2019-06-01T12:00:00Z,7.775,134.575,2,0.3,01.04,30.26,01.08
Palau,2015_2020,2019-06-02T12:00:00Z,7.775,134.575,2,0.48,1.21,30.43,1.24
Palau,2015_2020,2019-06-03T12:00:00Z,7.775,134.575,2,0.65,1.19,30.41,1.22
Palau,2015_2020,2019-06-04T12:00:00Z,7.775,134.575,1,0.65,9.400.000.000.000.000,30.16,0.97
Palau,2015_2020,2019-06-05T12:00:00Z,7.775,134.575,1,0.65,0.91,30.13,9.400.000.000.000.000
Palau,2015_2020,2019-06-06T12:00:00Z,7.775,134.575,1,0.65,0.71,29.93,0.73
Palau,2015_2020,2019-06-07T12:00:00Z,7.775,134.575,1,0.65,0.79,30.01,0.81
Palau,2015_2020,2019-06-08T12:00:00Z,7.775,134.575,1,0.65,0.39,29.61,41.000.000.000.000.000
Palau,2015_2020,2019-06-09T12:00:00Z,7.775,134.575,1,0.65,0.63,29.85,0.65
Palau,2015_2020,2019-06-10T12:00:00Z,7.775,134.575,1,0.65,0.66,29.88,0.67
Palau,2015_2020,2019-06-11T12:00:00Z,7.775,134.575,1,0.65,0.75,29.97,0.76
Palau,2015_2020,2019-06-12T12:00:00Z,7.775,134.575,1,0.65,0.58,29.8,0.59
Palau,2015_2020,2019-06-13T12:00:00Z,7.775,134.575,1,0.65,6.900.000.000.000.000,29.91,7.000.000.000.000.000
Palau,2015_2020,2019-06-14T12:00:00Z,7.775,134.575,1,0.65,0.68,29.900.000.000.000.000,0.68
Palau,2015_2020,2019-06-15T12:00:00Z,7.775,134.575,1,0.65,0.68,29.900.000.000.000.000,0.68
Palau,2015_2020,2019-06-16T12:00:00Z,7.775,134.575,1,0.65,0.66,29.88,0.67
Palau,2015_2020,2019-06-17T12:00:00Z,7.775,134.575,1,0.65,0.56,29.78,0.58
Palau,2015_2020,2019-06-18T12:00:00Z,7.775,134.575,1,0.65,0.74,29.96,0.77
Palau,2015_2020,2019-06-19T12:00:00Z,7.775,134.575,1,0.65,0.91,30.13,9.500.000.000.000.000
Palau,2015_2020,2019-06-20T12:00:00Z,7.775,134.575,2,0.8,01.09,30.310.000.000.000.000,11.400.000.000.000.000
Palau,2015_2020,2019-06-21T12:00:00Z,7.775,134.575,2,0.96,11.300.000.000.000.000,30.35,1.19
Palau,2015_2020,2019-06-22T12:00:00Z,7.775,134.575,1,0.96,0.62,29.84,6.900.000.000.000.000
Palau,2015_2020,2019-06-23T12:00:00Z,7.775,134.575,1,0.96,0.58,29.8,0.66
Palau,2015_2020,2019-06-24T12:00:00Z,7.775,134.575,1,0.96,0.36,29.580.000.000.000.000,0.45
Palau,2015_2020,2019-06-25T12:00:00Z,7.775,134.575,1,0.96,0.37,29.59,47.000.000.000.000.000
Palau,2015_2020,2019-06-26T12:00:00Z,7.775,134.575,1,0.96,0.38,29.6,0.49
Palau,2015_2020,2019-06-27T12:00:00Z,7.775,134.575,1,0.96,0.89,30.11,01.01
Palau,2015_2020,2019-06-28T12:00:00Z,7.775,134.575,1,0.96,0.34,29.560.000.000.000.000,47.000.000.000.000.000
Palau,2015_2020,2019-06-29T12:00:00Z,7.775,134.575,1,0.96,0.15,29.37,0.29
Palau,2015_2020,2019-06-30T12:00:00Z,7.775,134.575,1,0.96,0.14,29.36,0.29
Palau,2015_2020,2019-07-01T12:00:00Z,7.775,134.575,1,0.96,0.28,29.5,0.44
Palau,2015_2020,2019-07-02T12:00:00Z,7.775,134.575,1,0.96,0.28,29.5,0.45
Palau,2015_2020,2019-07-03T12:00:00Z,7.775,134.575,1,0.96,0.21,29.43,0.39
Palau,2015_2020,2019-07-04T12:00:00Z,7.775,134.575,1,0.96,0.27,29.490.000.000.000.000,0.46
Palau,2015_2020,2019-07-05T12:00:00Z,7.775,134.575,0,0.96,-0.04,29.18,0.16
Palau,2015_2020,2019-07-06T12:00:00Z,7.775,134.575,1,0.96,0.26,29.48,47.000.000.000.000.000
Palau,2015_2020,2019-07-07T12:00:00Z,7.775,134.575,1,0.96,0.54,29.76,0.76
Palau,2015_2020,2019-07-08T12:00:00Z,7.775,134.575,1,0.96,0.51,29.73,0.74
Palau,2015_2020,2019-07-09T12:00:00Z,7.775,134.575,1,0.96,0.46,29.68,7.000.000.000.000.000
Palau,2015_2020,2019-07-10T12:00:00Z,7.775,134.575,1,0.96,0.46,29.68,0.71
Palau,2015_2020,2019-07-11T12:00:00Z,7.775,134.575,1,0.96,0.54,29.76,0.8
Palau,2015_2020,2019-07-12T12:00:00Z,7.775,134.575,1,0.96,41.000.000.000.000.000,29.63,0.68
Palau,2015_2020,2019-07-13T12:00:00Z,7.775,134.575,1,0.96,0.36,29.580.000.000.000.000,0.64
Palau,2015_2020,2019-07-14T12:00:00Z,7.775,134.575,1,0.96,0.16,29.38,0.45
Palau,2015_2020,2019-07-15T12:00:00Z,7.775,134.575,1,0.96,0.25,29.47,0.55
Palau,2015_2020,2019-07-16T12:00:00Z,7.775,134.575,1,0.96,0.04,29.26,35.000.000.000.000.000
Palau,2015_2020,2019-07-17T12:00:00Z,7.775,134.575,0,0.96,-0.02,29.2,0.29
Palau,2015_2020,2019-07-18T12:00:00Z,7.775,134.575,1,0.96,0.02,29.240.000.000.000.000,0.34
Palau,2015_2020,2019-07-19T12:00:00Z,7.775,134.575,1,0.96,0.01,29.23,0.33
Palau,2015_2020,2019-07-20T12:00:00Z,7.775,134.575,1,0.96,0.24,29.46,5.700.000.000.000.000
Palau,2015_2020,2019-07-21T12:00:00Z,7.775,134.575,1,0.96,0.19,29.41,0.52
Palau,2015_2020,2019-07-22T12:00:00Z,7.775,134.575,1,0.96,0.13,29.35,47.000.000.000.000.000
Palau,2015_2020,2019-07-23T12:00:00Z,7.775,134.575,1,0.96,0.09,29.310.000.000.000.000,0.43
Palau,2015_2020,2019-07-24T12:00:00Z,7.775,134.575,1,0.96,0.05,29.27,0.4
Palau,2015_2020,2019-07-25T12:00:00Z,7.775,134.575,0,0.96,-0.14,29.080.000.000.000.000,0.21
Palau,2015_2020,2019-07-26T12:00:00Z,7.775,134.575,0,0.96,-0.26,28.96,0.1
Palau,2015_2020,2019-07-27T12:00:00Z,7.775,134.575,0,0.96,-0.13,29.09,0.23
Palau,2015_2020,2019-07-28T12:00:00Z,7.775,134.575,1,0.96,0.04,29.26,41.000.000.000.000.000
Palau,2015_2020,2019-07-29T12:00:00Z,7.775,134.575,1,0.96,0.16,29.38,0.53
Palau,2015_2020,2019-07-30T12:00:00Z,7.775,134.575,0,0.96,-0.04,29.18,0.34
Palau,2015_2020,2019-07-31T12:00:00Z,7.775,134.575,0,0.96,-0.11,29.11,0.27
Palau,2015_2020,2019-08-01T12:00:00Z,7.775,134.575,0,0.96,-0.17,29.05,0.22
Palau,2015_2020,2019-08-02T12:00:00Z,7.775,134.575,0,0.96,-0.21,29.01,0.18
Palau,2015_2020,2019-08-03T12:00:00Z,7.775,134.575,0,0.96,-0.43,28.79,-0.03
Palau,2015_2020,2019-08-04T12:00:00Z,7.775,134.575,0,0.96,-0.42,28.8,-0.02
Palau,2015_2020,2019-08-05T12:00:00Z,7.775,134.575,0,0.96,-0.3,28.92,0.11
Palau,2015_2020,2019-08-06T12:00:00Z,7.775,134.575,0,0.96,-0.4,28.82,0.01
Palau,2015_2020,2019-08-07T12:00:00Z,7.775,134.575,0,0.96,-0.14,29.080.000.000.000.000,0.28
Palau,2015_2020,2019-08-08T12:00:00Z,7.775,134.575,0,0.96,-0.28,28.94,0.14
Palau,2015_2020,2019-08-09T12:00:00Z,7.775,134.575,0,0.96,-0.2,29.02,0.23
Palau,2015_2020,2019-08-10T12:00:00Z,7.775,134.575,0,0.96,-0.19,29.03,0.24
Palau,2015_2020,2019-08-11T12:00:00Z,7.775,134.575,0,0.96,-0.02,29.2,0.42
Palau,2015_2020,2019-08-12T12:00:00Z,7.775,134.575,1,0.96,0.13,29.35,5.700.000.000.000.000
Palau,2015_2020,2019-08-13T12:00:00Z,7.775,134.575,1,0.96,0.28,29.5,0.73
Palau,2015_2020,2019-08-14T12:00:00Z,7.775,134.575,1,0.96,0.1,29.32,0.55
Palau,2015_2020,2019-08-15T12:00:00Z,7.775,134.575,1,0.96,0.18,29.400.000.000.000.000,0.64
Palau,2015_2020,2019-08-16T12:00:00Z,7.775,134.575,1,0.96,0.27,29.490.000.000.000.000,0.73
Palau,2015_2020,2019-08-17T12:00:00Z,7.775,134.575,1,0.96,0.31,29.53,0.77
Palau,2015_2020,2019-08-18T12:00:00Z,7.775,134.575,0,0.96,-0.04,29.18,41.000.000.000.000.000
Palau,2015_2020,2019-08-19T12:00:00Z,7.775,134.575,0,0.96,-0.05,29.17,0.4
Palau,2015_2020,2019-08-20T12:00:00Z,7.775,134.575,0,0.96,-0.14,29.080.000.000.000.000,0.31
Palau,2015_2020,2019-08-21T12:00:00Z,7.775,134.575,0,0.96,-35.000.000.000.000.000,28.87,0.1
Palau,2015_2020,2019-08-22T12:00:00Z,7.775,134.575,1,0.96,0.07,29.29,0.52
Palau,2015_2020,2019-08-23T12:00:00Z,7.775,134.575,0,0.81,-0.06,29.16,0.38
Palau,2015_2020,2019-08-24T12:00:00Z,7.775,134.575,0,0.66,-0.13,29.09,0.31
Palau,2015_2020,2019-08-25T12:00:00Z,7.775,134.575,0,0.49,-0.2,29.02,0.24
Palau,2015_2020,2019-08-26T12:00:00Z,7.775,134.575,0,0.32,-0.17,29.05,0.27
Palau,2015_2020,2019-08-27T12:00:00Z,7.775,134.575,0,0.32,-0.19,29.03,0.25
Palau,2015_2020,2019-08-28T12:00:00Z,7.775,134.575,0,0.32,-0.24,28.98,0.19
Palau,2015_2020,2019-08-29T12:00:00Z,7.775,134.575,0,0.32,-0.3,28.92,0.13
Palau,2015_2020,2019-08-30T12:00:00Z,7.775,134.575,0,0.32,-0.23,28.990.000.000.000.000,0.2
Palau,2015_2020,2019-08-31T12:00:00Z,7.775,134.575,0,0.32,-0.04,29.18,0.39
Palau,2015_2020,2019-09-01T12:00:00Z,7.775,134.575,0,0.32,0.0,29.22,0.43
Palau,2015_2020,2019-09-02T12:00:00Z,7.775,134.575,0,0.32,-0.2,29.02,0.23
Palau,2015_2020,2019-09-03T12:00:00Z,7.775,134.575,1,0.32,0.11,29.330.000.000.000.000,0.53
Palau,2015_2020,2019-09-04T12:00:00Z,7.775,134.575,0,0.32,-0.25,28.97,0.17
Palau,2015_2020,2019-09-05T12:00:00Z,7.775,134.575,0,0.32,-0.38,28.84,0.04
Palau,2015_2020,2019-09-06T12:00:00Z,7.775,134.575,0,0.32,-0.36,28.86,0.06
Palau,2015_2020,2019-09-07T12:00:00Z,7.775,134.575,0,0.32,-0.33,28.89,0.09
Palau,2015_2020,2019-09-08T12:00:00Z,7.775,134.575,0,0.32,-0.09,29.13,0.32
Palau,2015_2020,2019-09-09T12:00:00Z,7.775,134.575,0,0.32,-0.52,28.7,-0.11
Palau,2015_2020,2019-09-10T12:00:00Z,7.775,134.575,0,0.32,-0.89,28.330.000.000.000.000,-0.48
Palau,2015_2020,2019-09-11T12:00:00Z,7.775,134.575,0,0.32,-0.46,28.76,-0.05
Palau,2015_2020,2019-09-12T12:00:00Z,7.775,134.575,0,0.16,-7.000.000.000.000.000,28.52,-0.29
Palau,2015_2020,2019-09-13T12:00:00Z,7.775,134.575,0,0.0,-0.68,28.54,-0.28
Palau,2015_2020,2019-09-14T12:00:00Z,7.775,134.575,0,0.0,-0.65,28.57,-0.25
Palau,2015_2020,2019-09-15T12:00:00Z,7.775,134.575,0,0.0,-47.000.000.000.000.000,28.75,-0.07
Palau,2015_2020,2019-09-16T12:00:00Z,7.775,134.575,0,0.0,-0.25,28.97,0.14
Palau,2015_2020,2019-09-17T12:00:00Z,7.775,134.575,0,0.0,-0.52,28.7,-0.14
Palau,2015_2020,2019-09-18T12:00:00Z,7.775,134.575,0,0.0,-0.65,28.57,-0.27
Palau,2015_2020,2019-09-19T12:00:00Z,7.775,134.575,0,0.0,-0.44,28.78,-0.07
Palau,2015_2020,2019-09-20T12:00:00Z,7.775,134.575,0,0.0,-0.22,29.0,0.14
Palau,2015_2020,2019-09-21T12:00:00Z,7.775,134.575,0,0.0,-0.08,29.14,0.27
Palau,2015_2020,2019-09-22T12:00:00Z,7.775,134.575,1,0.0,0.07,29.29,0.42
Palau,2015_2020,2019-09-23T12:00:00Z,7.775,134.575,0,0.0,-0.1,29.12,0.24
Palau,2015_2020,2019-09-24T12:00:00Z,7.775,134.575,0,0.0,-0.13,29.09,0.2
Palau,2015_2020,2019-09-25T12:00:00Z,7.775,134.575,0,0.0,-0.08,29.14,0.24
Palau,2015_2020,2019-09-26T12:00:00Z,7.775,134.575,1,0.0,0.04,29.26,0.36
Palau,2015_2020,2019-09-27T12:00:00Z,7.775,134.575,1,0.0,0.14,29.36,0.45
Palau,2015_2020,2019-09-28T12:00:00Z,7.775,134.575,1,0.0,0.25,29.47,0.55
Palau,2015_2020,2019-09-29T12:00:00Z,7.775,134.575,1,0.0,0.31,29.53,0.6
Palau,2015_2020,2019-09-30T12:00:00Z,7.775,134.575,1,0.0,0.26,29.48,0.55
Palau,2015_2020,2019-10-01T12:00:00Z,7.775,134.575,1,0.0,0.25,29.47,0.53
Palau,2015_2020,2019-10-02T12:00:00Z,7.775,134.575,1,0.0,47.000.000.000.000.000,29.69,0.74
Palau,2015_2020,2019-10-03T12:00:00Z,7.775,134.575,1,0.0,35.000.000.000.000.000,29.57,0.61
Palau,2015_2020,2019-10-04T12:00:00Z,7.775,134.575,1,0.0,47.000.000.000.000.000,29.69,0.72
Palau,2015_2020,2019-10-05T12:00:00Z,7.775,134.575,1,0.0,0.26,29.48,0.51
Palau,2015_2020,2019-10-06T12:00:00Z,7.775,134.575,1,0.0,0.43,29.650.000.000.000.000,0.67
Palau,2015_2020,2019-10-07T12:00:00Z,7.775,134.575,1,0.0,0.4,29.62,0.63
Palau,2015_2020,2019-10-08T12:00:00Z,7.775,134.575,1,0.0,0.42,29.64,0.64
Palau,2015_2020,2019-10-09T12:00:00Z,7.775,134.575,1,0.0,0.2,29.42,0.42
Palau,2015_2020,2019-10-10T12:00:00Z,7.775,134.575,1,0.0,0.16,29.38,0.37
Palau,2015_2020,2019-10-11T12:00:00Z,7.775,134.575,1,0.0,0.27,29.490.000.000.000.000,47.000.000.000.000.000
Palau,2015_2020,2019-10-12T12:00:00Z,7.775,134.575,1,0.0,0.34,29.560.000.000.000.000,0.53
Palau,2015_2020,2019-10-13T12:00:00Z,7.775,134.575,1,0.0,0.3,29.52,0.49
Palau,2015_2020,2019-10-14T12:00:00Z,7.775,134.575,1,0.0,0.31,29.53,0.49
Palau,2015_2020,2019-10-15T12:00:00Z,7.775,134.575,1,0.0,41.000.000.000.000.000,29.63,0.58
Palau,2015_2020,2019-10-16T12:00:00Z,7.775,134.575,1,0.0,0.53,29.75,7.000.000.000.000.000
Palau,2015_2020,2019-10-17T12:00:00Z,7.775,134.575,1,0.0,0.64,29.86,0.81
Palau,2015_2020,2019-10-18T12:00:00Z,7.775,134.575,1,0.0,7.000.000.000.000.000,29.92,0.86
Palau,2015_2020,2019-10-19T12:00:00Z,7.775,134.575,1,0.0,0.68,29.900.000.000.000.000,0.84
Palau,2015_2020,2019-10-20T12:00:00Z,7.775,134.575,1,0.0,0.6,29.82,0.76
Palau,2015_2020,2019-10-21T12:00:00Z,7.775,134.575,1,0.0,0.79,30.01,9.500.000.000.000.000
Palau,2015_2020,2019-10-22T12:00:00Z,7.775,134.575,1,0.0,0.97,30.19,11.300.000.000.000.000
Palau,2015_2020,2019-10-23T12:00:00Z,7.775,134.575,2,0.15,01.07,30.29,1.22
Palau,2015_2020,2019-10-24T12:00:00Z,7.775,134.575,1,0.15,0.92,30.14,01.07
Palau,2015_2020,2019-10-25T12:00:00Z,7.775,134.575,1,0.15,0.71,29.93,0.86
